2025-07-23 12:45:45.456 [TestNG-PoolService-0] INFO  com.hooks.ScenarioContext - ScenarioContext initialized.
2025-07-23 12:45:45.463 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Hooks initialized with ScenarioContext.
2025-07-23 12:45:45.463 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Hooks initialized with ScenarioContext.
2025-07-23 12:45:45.480 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Starting scenario: Unsuccessful login with invalid credentials
2025-07-23 12:45:45.480 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Starting scenario: Successful login with valid credentials
2025-07-23 12:45:45.481 [TestNG-PoolService-0] INFO  com.hooks.PlaywrightHooks - Initializing Playwright driver...
2025-07-23 12:45:45.481 [TestNG-PoolService-1] INFO  com.hooks.PlaywrightHooks - Initializing Playwright driver...
2025-07-23 12:45:45.481 [TestNG-PoolService-0] INFO  com.cucumberconstants.ConfigurationReader - config.properties loaded successfully from: src/test/resources/config.properties
2025-07-23 12:45:49.409 [TestNG-PoolService-0] INFO  com.hooks.PlaywrightHooks - Playwright driver initialized successfully for browser: chromium (headless: false)
2025-07-23 12:45:49.409 [TestNG-PoolService-1] INFO  com.hooks.PlaywrightHooks - Playwright driver initialized successfully for browser: chromium (headless: false)
2025-07-23 12:45:49.409 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Playwright driver initialized and Page set in ScenarioContext for scenario: Successful login with valid credentials
2025-07-23 12:45:49.409 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Playwright driver initialized and Page set in ScenarioContext for scenario: Unsuccessful login with invalid credentials
2025-07-23 12:45:49.413 [TestNG-PoolService-0] INFO  com.pages.LoginPage - LoginPage initialized with current Playwright Page.
2025-07-23 12:45:49.413 [TestNG-PoolService-1] INFO  com.pages.LoginPage - LoginPage initialized with current Playwright Page.
2025-07-23 12:45:49.413 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - LoginSteps initialized.
2025-07-23 12:45:49.413 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - LoginSteps initialized.
2025-07-23 12:45:49.413 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - Navigating to application URL: https://www.saucedemo.com/v1/
2025-07-23 12:45:49.413 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - Navigating to application URL: https://www.saucedemo.com/v1/
2025-07-23 12:45:49.414 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Navigating to login page: https://www.saucedemo.com/v1/
2025-07-23 12:45:49.414 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Navigating to login page: https://www.saucedemo.com/v1/
2025-07-23 12:45:49.959 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Navigated to login page successfully.
2025-07-23 12:45:49.959 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Navigated to login page successfully.
2025-07-23 12:45:49.963 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - Entering credentials - Username: standard_user, Password: secret_sauce
2025-07-23 12:45:49.964 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Entering username: standard_user
2025-07-23 12:45:49.963 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - Entering credentials - Username: invaliduser, Password: wrongpass
2025-07-23 12:45:49.964 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Entering username: invaliduser
2025-07-23 12:45:50.076 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Entering password: secret_sauce
2025-07-23 12:45:50.076 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Entering password: wrongpass
2025-07-23 12:45:50.108 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - Clicking login button.
2025-07-23 12:45:50.108 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Clicking login button.
2025-07-23 12:45:50.108 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - Clicking login button.
2025-07-23 12:45:50.108 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Clicking login button.
2025-07-23 12:45:50.190 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - Verifying error message: Epic sadface: Username and password do not match any user in this service
2025-07-23 12:45:50.199 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Is error message displayed? true
2025-07-23 12:45:50.215 [TestNG-PoolService-1] INFO  com.pages.LoginPage - Error message text: 
2025-07-23 12:45:50.227 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Ending scenario: Unsuccessful login with invalid credentials
2025-07-23 12:45:50.229 [TestNG-PoolService-1] ERROR com.hooks.Hooks - Scenario failed: Unsuccessful login with invalid credentials. Taking screenshot...
2025-07-23 12:45:50.334 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - Verifying successful login.
2025-07-23 12:45:50.358 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Is user logged in? false
2025-07-23 12:45:50.360 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Ending scenario: Successful login with valid credentials
2025-07-23 12:45:50.360 [TestNG-PoolService-0] ERROR com.hooks.Hooks - Scenario failed: Successful login with valid credentials. Taking screenshot...
2025-07-23 12:45:50.514 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Screenshot taken for failed scenario: Unsuccessful login with invalid credentials
2025-07-23 12:45:50.514 [TestNG-PoolService-1] INFO  com.hooks.PlaywrightHooks - Closing Playwright driver...
2025-07-23 12:45:50.796 [TestNG-PoolService-1] INFO  com.hooks.PlaywrightHooks - Playwright driver closed.
2025-07-23 12:45:50.797 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Playwright driver closed for scenario: Unsuccessful login with invalid credentials
2025-07-23 12:45:51.985 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Screenshot taken for failed scenario: Successful login with valid credentials
2025-07-23 12:45:51.985 [TestNG-PoolService-0] INFO  com.hooks.PlaywrightHooks - Closing Playwright driver...
2025-07-23 12:45:52.173 [TestNG-PoolService-0] INFO  com.hooks.PlaywrightHooks - Playwright driver closed.
2025-07-23 12:45:52.173 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Playwright driver closed for scenario: Successful login with valid credentials
2025-07-23 13:02:08.724 [TestNG-PoolService-0] INFO  com.hooks.ScenarioContext - ScenarioContext initialized.
2025-07-23 13:02:08.724 [TestNG-PoolService-1] INFO  com.hooks.ScenarioContext - ScenarioContext initialized.
2025-07-23 13:02:08.728 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Hooks initialized with ScenarioContext.
2025-07-23 13:02:08.728 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Hooks initialized with ScenarioContext.
2025-07-23 13:02:08.743 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Starting scenario: Unsuccessful login with invalid credentials
2025-07-23 13:02:08.743 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Starting scenario: Successful login with valid credentials
2025-07-23 13:02:08.744 [TestNG-PoolService-1] INFO  com.hooks.PlaywrightHooks - Initializing Playwright driver...
2025-07-23 13:02:08.744 [TestNG-PoolService-0] INFO  com.hooks.PlaywrightHooks - Initializing Playwright driver...
2025-07-23 13:02:08.745 [TestNG-PoolService-1] INFO  com.cucumberconstants.ConfigurationReader - config.properties loaded successfully from: src/test/resources/config.properties
2025-07-23 13:02:12.205 [TestNG-PoolService-0] INFO  com.hooks.PlaywrightHooks - Playwright driver initialized successfully for browser: chromium (headless: false)
2025-07-23 13:02:12.207 [TestNG-PoolService-0] INFO  com.hooks.Hooks - Playwright driver initialized and Page set in ScenarioContext for scenario: Successful login with valid credentials
2025-07-23 13:02:12.205 [TestNG-PoolService-1] INFO  com.hooks.PlaywrightHooks - Playwright driver initialized successfully for browser: chromium (headless: false)
2025-07-23 13:02:12.209 [TestNG-PoolService-1] INFO  com.hooks.Hooks - Playwright driver initialized and Page set in ScenarioContext for scenario: Unsuccessful login with invalid credentials
2025-07-23 13:02:12.220 [TestNG-PoolService-1] INFO  com.cucumberconstants.ElementHandler - ElementHandler initialized with a new Page instance.
2025-07-23 13:02:12.220 [TestNG-PoolService-0] INFO  com.cucumberconstants.ElementHandler - ElementHandler initialized with a new Page instance.
2025-07-23 13:02:12.220 [TestNG-PoolService-1] INFO  com.pages.LoginPage - LoginPage initialized with current Playwright Page and ElementHandler.
2025-07-23 13:02:12.220 [TestNG-PoolService-0] INFO  com.pages.LoginPage - LoginPage initialized with current Playwright Page and ElementHandler.
2025-07-23 13:02:12.221 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - LoginSteps initialized.
2025-07-23 13:02:12.221 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - LoginSteps initialized.
2025-07-23 13:02:12.221 [TestNG-PoolService-1] INFO  com.stepdefinitions.LoginSteps - Navigating to application URL: https://www.saucedemo.com/v1/
2025-07-23 13:02:12.221 [TestNG-PoolService-0] INFO  com.stepdefinitions.LoginSteps - Navigating to application URL: https://www.saucedemo.com/v1/
2025-07-23 13:02:12.221 [TestNG-PoolService-0] INFO  com.pages.LoginPage - Navigating to login page: https://www.saucedemo.com/v1/
